pnu,is_res,n_bld,gu,in_national
1153010200105320003,True,1,11530,False
1153010200105320047,True,1,11530,False
1153010200105320048,True,1,11530,False
1153010200105320053,True,1,11530,False
1153010200105320091,True,1,11530,False
1153010200105320169,True,1,11530,False
1153010200105320175,True,1,11530,False
1153010200105340033,True,1,11530,False
1153010200105340044,True,1,11530,False
1153010200105350002,True,1,11530,False
1153010200105360054,True,1,11530,False
1153010200105360056,True,1,11530,False
1153010200105360069,True,1,11530,False
1153010200105360092,True,1,11530,False
1153010200105360101,True,1,11530,False
1153010200105370054,True,1,11530,False
1153010200105370075,True,1,11530,False
1153010200105390007,True,1,11530,False
1153010200105390008,True,1,11530,False
1153010200105430001,False,1,11530,False
1153010200105430013,True,1,11530,False
1153010200105430019,False,1,11530,False
1153010200105450010,True,1,11530,False
1153010200105450018,False,1,11530,False
1153010200105460004,True,1,11530,False
1153010200105460006,True,1,11530,False
1153010200105460009,True,1,11530,False
1153010200105470008,False,1,11530,False
1153010200105490015,True,1,11530,False
1153010200105490022,True,1,11530,False
1153010200105490035,True,1,11530,False
1153010200105490055,True,1,11530,False
1153010200105490063,True,1,11530,False
1153010200105490069,True,1,11530,False
1153010200105510070,True,1,11530,False
1153010200105510090,True,1,11530,False
1153010200105510094,True,1,11530,False
1153010200105510101,True,2,11530,False
1153010200105510107,True,1,11530,False
1153010200105510108,True,1,11530,False
1153010200105510122,True,1,11530,False
1153010200105510125,True,1,11530,False
1153010200105510161,True,1,11530,False
1153010200105520034,True,1,11530,False
1153010200105520055,True,1,11530,False
1153010200105520092,False,1,11530,False
1153010200105540019,True,1,11530,False
1153010200105540023,True,1,11530,False
1153010200105540025,True,1,11530,False
1153010200105700031,True,1,11530,False
1153010200105700071,False,1,11530,False
1153010200105700093,True,1,11530,False
1153010200105700094,True,1,11530,False
1153010200105700101,True,1,11530,False
1153010200105710011,True,1,11530,False
1153010200105710015,True,1,11530,False
1153010200105710091,True,1,11530,False
1153010200105710093,True,1,11530,False
1153010200105710095,True,1,11530,False
1153010200105720025,True,1,11530,False
1153010200105720029,True,1,11530,False
1153010200105840012,False,6,11530,False
1153010200105930013,True,1,11530,False
1153010200105970035,False,1,11530,False
1153010200105970050,False,1,11530,False
1153010200106070002,False,1,11530,False
1153010200106090001,False,1,11530,False
1153010200106090009,False,1,11530,False
1153010200106140002,True,3,11530,False
1153010200106140004,False,1,11530,False
1153010200106140005,False,1,11530,False
1153010200106140194,False,1,11530,False
1153010200106140201,False,2,11530,False
1153010200106140208,False,1,11530,False
1153010200106440012,False,2,11530,False
1153010200106460006,False,8,11530,False
1153010200106850000,False,1,11530,False
1153010200106850122,False,2,11530,False
1153010200106850201,False,1,11530,False
1153010200106850215,False,1,11530,False
1153010200106850217,False,1,11530,False
1153010200107010016,True,1,11530,False
1153010200107040023,False,1,11530,False
1153010200107040043,True,1,11530,False
1153010200107040059,False,1,11530,False
1153010200107040068,True,1,11530,False
1153010200107050001,True,1,11530,False
1153010200107060025,True,1,11530,False
1153010200107060029,True,1,11530,False
1153010200107060041,True,1,11530,False
1153010200107070007,False,1,11530,False
1153010200107070023,False,1,11530,False
1153010200107080044,True,1,11530,False
1153010200107080062,True,1,11530,False
1153010200107110008,True,1,11530,False
1153010200107110029,True,1,11530,False
1153010200107130015,True,1,11530,False
1153010200107130039,True,1,11530,False
1153010200107140023,False,1,11530,False
1153010200107150024,True,1,11530,False
1153010200107170001,False,1,11530,False
1153010200107170016,True,1,11530,False
1153010200107180005,True,1,11530,False
1153010200107180039,True,1,11530,False
1153010200107180044,True,1,11530,False
1153010200107200001,False,1,11530,False
1153010200107200047,True,1,11530,False
1153010200107220039,False,1,11530,False
1153010200107230004,True,1,11530,False
1153010200107240004,True,1,11530,False
1153010200107270017,True,1,11530,False
1153010200107280005,True,1,11530,False
1153010200107280009,True,1,11530,False
1153010200107290003,False,1,11530,False
1153010200107300005,False,1,11530,False
1153010200107300027,False,1,11530,False
1153010200107300059,False,1,11530,False
1153010200107300074,False,1,11530,False
1153010200107300091,False,1,11530,False
1153010200107310001,False,1,11530,False
1153010200107340005,False,1,11530,False
1153010200107390001,True,1,11530,False
1153010200107390009,True,1,11530,False
1153010200107390030,True,1,11530,False
1153010200107390039,True,1,11530,False
1153010200107400037,False,1,11530,False
1153010200107400074,True,1,11530,False
1153010200107410007,True,1,11530,False
1153010200107430041,True,1,11530,False
1153010200107440015,True,1,11530,False
1153010200107450062,True,1,11530,False
1153010200107460015,True,1,11530,False
1153010200107500001,True,1,11530,False
1153010200107500012,True,1,11530,False
1153010200107510005,True,1,11530,False
1153010200107520034,True,1,11530,False
1153010200107630017,True,2,11530,False
1153010200107630019,True,1,11530,False
1153010200107640269,True,1,11530,False
1153010200107660207,False,1,11530,False
1153010200107690263,False,1,11530,False
1153010200107710002,True,2,11530,False
1153010200107710022,False,1,11530,False
1153010200107790012,True,1,11530,False
1153010200107790034,False,1,11530,False
1153010200107790040,True,1,11530,False
1153010200107800013,True,1,11530,False
1153010200107800046,True,1,11530,False
1153010200107810001,False,1,11530,False
1153010200107910010,True,1,11530,False
1153010200107910044,True,1,11530,False
1153010200107920070,True,2,11530,False
1153010200107930001,False,1,11530,False
1153010200107930054,True,1,11530,False
1153010200107990008,True,1,11530,False
1153010200108010009,True,1,11530,False
1153010200108010024,True,1,11530,False
1153010200108010026,True,1,11530,False
1153010200108050022,False,1,11530,False
1153010200108090050,False,1,11530,False
1153010200108100000,False,1,11530,False
1153010200108260001,True,1,11530,False
1153010200108300000,False,1,11530,False
1153010200111230002,False,1,11530,False
1153010200111240001,False,1,11530,False
1153010200111240003,False,1,11530,False
1153010200111240012,False,1,11530,False
1153010200111240020,False,1,11530,False
1153010200111240030,True,1,11530,False
1153010200111240034,False,1,11530,False
1153010200111240044,False,1,11530,False
1153010200111240048,False,1,11530,False
1153010200111240050,False,1,11530,False
1153010200111240051,False,3,11530,False
1153010200111240052,False,1,11530,False
1153010200111240056,False,2,11530,False
1153010200111240057,False,1,11530,False
1153010200111240059,False,1,11530,False
1153010200111240061,True,1,11530,False
1153010200111240063,False,1,11530,False
1153010200111240080,False,3,11530,False
1153010200111240083,False,1,11530,False
1153010200111240084,False,1,11530,False
1153010200111260034,False,1,11530,False
1153010200111270005,False,1,11530,False
1153010200111270010,True,1,11530,False
1153010200111270017,True,1,11530,False
1153010200111290009,False,1,11530,False
1153010200111290014,False,1,11530,False
1153010200111290018,False,1,11530,False
1153010200111290042,True,1,11530,False
1153010200111290046,False,1,11530,False
1153010200111290049,False,1,11530,False
1153010200111290067,False,1,11530,False
1153010200111290077,False,1,11530,False
1153010200111300005,False,1,11530,False
1153010200111300024,False,1,11530,False
1153010200111300037,False,1,11530,False
1153010200111300040,False,1,11530,False
1153010200111300055,False,1,11530,False
1153010200111320005,False,1,11530,False
1153010200111320008,False,1,11530,False
1153010200111320009,False,1,11530,False
1153010200111320016,True,1,11530,False
1153010200111320018,False,2,11530,False
1153010200111320035,False,1,11530,False
1153010200111320037,False,1,11530,False
1153010300100020034,True,1,11530,False
1153010300100020038,True,1,11530,False
1153010300100020076,True,1,11530,False
1153010300100020172,True,1,11530,False
1153010300100020173,True,1,11530,False
1153010300100020174,True,1,11530,False
1153010300100020175,False,1,11530,False
1153010300100020178,True,1,11530,False
1153010300100020180,True,1,11530,False
1153010300100020183,True,1,11530,False
1153010300100020184,True,1,11530,False
1153010300100020191,True,1,11530,False
1153010300100020224,True,1,11530,False
1153010300100020233,True,1,11530,False
1153010300100020234,True,1,11530,False
1153010300100020236,True,1,11530,False
1153010300100020238,True,1,11530,False
1153010300100020247,True,1,11530,False
1153010300100100011,True,1,11530,False
1153010300100130007,True,1,11530,False
1153010300100130015,True,1,11530,False
1153010300100130020,True,1,11530,False
1153010300100130035,False,1,11530,False
1153010300100230002,True,1,11530,False
1153010300100250061,True,1,11530,False
1153010300100250069,True,1,11530,False
1153010300100250075,True,1,11530,False
1153010300100250139,True,1,11530,False
1153010300100260022,True,1,11530,False
1153010300100260025,True,1,11530,False
1153010300100870009,True,1,11530,False
1153010300100870051,True,1,11530,False
1153010300100870062,True,1,11530,False
1153010300100870068,True,1,11530,False
1153010300100870079,True,1,11530,False
1153010300100870082,True,1,11530,False
1153010300100870090,True,1,11530,False
1153010300100870127,True,1,11530,False
1153010300100870144,True,1,11530,False
1153010300100870156,True,1,11530,False
1153010300100870160,True,1,11530,False
1153010300100870225,True,1,11530,False
1153010300100880003,False,1,11530,False
1153010300100880028,True,1,11530,False
1153010300100880039,False,1,11530,False
1153010300100890016,True,1,11530,False
1153010300100890017,True,1,11530,False
1153010300100890116,True,1,11530,False
1153010300100890163,False,2,11530,False
1153010300100890170,True,1,11530,False
1153010300100960001,True,1,11530,False
1153010300100970002,True,1,11530,False
1153010300100970007,True,1,11530,False
1153010300100980002,True,1,11530,False
1153010300101040009,True,1,11530,False
1153010300101040016,True,1,11530,False
1153010300101040024,True,1,11530,False
1153010300101040027,True,1,11530,False
1153010300101050016,True,1,11530,False
1153010300101060021,True,1,11530,False
1153010300101060043,True,1,11530,False
1153010300101060051,True,1,11530,False
1153010300101070014,False,1,11530,False
1153010300101070031,True,1,11530,False
1153010300101110003,True,1,11530,False
1153010300101150017,True,1,11530,False
1153010300101150019,True,1,11530,False
1153010300101150020,True,1,11530,False
1153010300101150094,True,1,11530,False
1153010300101150095,True,1,11530,False
1153010300101150128,True,1,11530,False
1153010300101160014,True,1,11530,False
1153010300101180016,True,1,11530,False
1153010300101180017,True,1,11530,False
1153010300101180019,True,1,11530,False
1153010300101210009,True,1,11530,False
1153010300101210022,True,1,11530,False
1153010300101210058,True,1,11530,False
1153010300101210060,True,1,11530,False
1153010300101220024,True,1,11530,False
1153010300101230020,True,1,11530,False
1153010300101230026,True,1,11530,False
1153010300101230029,True,1,11530,False
1153010300101230031,True,1,11530,False
1153010300101230033,True,1,11530,False
1153010300101230034,True,1,11530,False
1153010300101230044,True,1,11530,False
1153010300101230048,True,1,11530,False
1153010300101230072,False,1,11530,False
1153010300101240002,False,2,11530,False
1153010300101240003,False,2,11530,False
1153010300101240006,False,1,11530,False
1153010300101240008,True,1,11530,False
1153010300101240015,False,1,11530,False
1153010300101250004,False,1,11530,False
1153010300101250007,True,1,11530,False
1153010300101250032,True,1,11530,False
1153010300101250035,True,1,11530,False
1153010300101250036,True,1,11530,False
1153010300101250040,True,1,11530,False
1153010300101260009,False,4,11530,False
1153010300101260020,False,2,11530,False
1153010300101260054,False,1,11530,False
1153010300101270001,False,2,11530,False
1153010300101270004,False,1,11530,False
1153010300101270011,False,3,11530,False
1153010300101270015,True,1,11530,False
1153010300101310003,True,1,11530,False
1153010300101310006,True,1,11530,False
1153010300101310052,True,1,11530,False
1153010300101320002,True,1,11530,False
1153010300101320013,True,1,11530,False
1153010300101320026,True,1,11530,False
1153010300101320030,True,1,11530,False
1153010300101320039,True,1,11530,False
1153010300101320060,True,1,11530,False
1153010300101320064,True,1,11530,False
1153010300101320069,True,1,11530,False
1153010300101320080,False,1,11530,False
1153010300101320081,True,1,11530,False
1153010300101320083,True,1,11530,False
1153010300101320086,False,1,11530,False
1153010300101330034,False,1,11530,False
1153010300101330042,True,1,11530,False
1153010300101330044,True,1,11530,False
1153010300101330045,True,1,11530,False
1153010300101330066,False,1,11530,False
1153010300101340016,True,1,11530,False
1153010300101340021,True,1,11530,False
1153010300101340085,True,1,11530,False
1153010300101340101,False,1,11530,False
1153010300101340116,False,1,11530,False
1153010300101340172,True,1,11530,False
1153010300101340173,True,1,11530,False
1153010300101340187,True,1,11530,False
1153010300101350002,True,1,11530,False
1153010300101350008,True,1,11530,False
1153010300101350033,True,1,11530,False
1153010300101350075,False,1,11530,False
1153010300101360006,True,1,11530,False
1153010300101360009,True,1,11530,False
1153010300101360032,True,1,11530,False
1153010300101360033,True,1,11530,False
1153010300101360037,True,1,11530,False
1153010300101360050,True,1,11530,False
1153010300101360059,True,1,11530,False
1153010300101360060,True,1,11530,False
1153010300101360063,True,1,11530,False
1153010300101360066,True,1,11530,False
1153010300101360068,True,1,11530,False
1153010300101360069,True,1,11530,False
1153010300101360073,True,1,11530,False
1153010300101360080,False,1,11530,False
1153010300101360099,True,1,11530,False
1153010300107730000,True,1,11530,False
1153010600100410003,False,1,11530,False
1153010600100480010,True,1,11530,False
1153010600100490022,True,1,11530,False
1153010600100500008,False,5,11530,False
1153010600100500059,False,1,11530,False
1153010600100510001,False,1,11530,False
1153010600100510010,False,1,11530,False
1153010600100510017,False,1,11530,False
1153010600100520058,True,2,11530,False
1153010600100520085,False,1,11530,False
1153010600100520173,True,1,11530,False
1153010600100520201,False,1,11530,False
1153010600100520203,False,1,11530,False
1153010600100520318,True,1,11530,False
1153010600100520340,False,1,11530,False
1153010600100520354,False,1,11530,False
1153010600100520383,False,1,11530,False
1153010600100570013,True,1,11530,False
1153010600100570029,True,1,11530,False
1153010600100570038,True,1,11530,False
1153010600100570055,True,1,11530,False
1153010600100570056,True,1,11530,False
1153010600100570059,True,1,11530,False
1153010600100570082,False,1,11530,False
1153010600100570150,True,1,11530,False
1153010600100570165,True,1,11530,False
1153010600100570181,False,1,11530,False
1153010600100600009,False,3,11530,False
1153010600100620004,True,1,11530,False
1153010600100620040,True,2,11530,False
1153010600100620105,True,1,11530,False
1153010600100620109,True,1,11530,False
1153010600100620179,True,1,11530,False
1153010600100620181,True,1,11530,False
1153010600100620230,True,1,11530,False
1153010600100630012,False,1,11530,False
1153010600100660012,False,3,11530,False
1153010600100690034,False,2,11530,False
1153010600100850015,False,3,11530,False
1153010600100920008,False,1,11530,False
1153010600100940008,False,1,11530,False
1153010600100980006,True,1,11530,False
1153010600100980008,True,1,11530,False
1153010600100980078,False,1,11530,False
1153010600101290010,True,1,11530,False
1153010600101330010,True,1,11530,False
1153010600101340036,False,1,11530,False
1153010600101340052,True,3,11530,False
1153010600101340053,False,2,11530,False
1153010600101340054,True,1,11530,False
1153010600101340055,False,1,11530,False
1153010600101340066,False,1,11530,False
1153010600101340067,False,1,11530,False
1153010600101340070,True,1,11530,False
1153010600101340071,True,1,11530,False
1153010600101340072,False,1,11530,False
1153010600101340073,True,1,11530,False
1153010600101340074,True,1,11530,False
1153010600101340076,False,2,11530,False
1153010600101340077,True,1,11530,False
1153010600101340081,False,1,11530,False
1153010600101340083,True,1,11530,False
1153010600101340088,False,1,11530,False
1153010600101340090,False,1,11530,False
1153010600101340093,False,2,11530,False
1153010600101340094,False,2,11530,False
1153010600101340147,True,1,11530,False
1153010600101360004,False,2,11530,False
1153010600101370003,False,1,11530,False
1153010600101400005,True,1,11530,False
1153010600101400006,True,1,11530,False
1153010600101420003,True,1,11530,False
1153010600101420004,False,1,11530,False
1153010600101420005,True,2,11530,False
1153010600101420009,False,1,11530,False
1153010600101420022,True,1,11530,False
1153010600101420032,False,1,11530,False
1153010600101420034,False,5,11530,False
1153010600101420044,False,1,11530,False
1153010600101420054,False,2,11530,False
1153010600101420055,False,1,11530,False
1153010600101430001,False,1,11530,False
1153010600101430012,True,1,11530,False
1153010600101450000,False,1,11530,False
1153010600101450008,True,1,11530,False
1153010600101450052,True,1,11530,False
1153010600101450067,False,2,11530,False
1153010600101450077,True,1,11530,False
1153010600101450083,True,1,11530,False
1153010600101450122,True,1,11530,False
1153010600101450150,True,2,11530,False
1153010600101450151,True,1,11530,False
1153010600101450152,True,1,11530,False
1153010600101450209,True,2,11530,False
1153010600101460001,True,1,11530,False
1153010600101460004,True,1,11530,False
1153010600101470001,True,1,11530,False
1153010600101470003,True,1,11530,False
1153010600101470005,True,1,11530,False
1153010600101470011,True,1,11530,False
1153010600101470012,True,1,11530,False
1153010600101470013,True,1,11530,False
1153010600101470014,True,1,11530,False
1153010600101470015,True,2,11530,False
1153010600101470016,True,1,11530,False
1153010600101470017,True,2,11530,False
1153010600101470020,True,1,11530,False
1153010600101470025,True,1,11530,False
1153010600101470026,True,1,11530,False
1153010600101470027,True,1,11530,False
1153010600101470039,True,1,11530,False
1153010600101480002,False,1,11530,False
1153010600101480007,True,1,11530,False
1153010600101480008,False,1,11530,False
1153010600101480010,True,1,11530,False
1153010600101480011,True,1,11530,False
1153010600101480012,True,1,11530,False
1153010600101480013,True,1,11530,False
1153010600101480014,True,1,11530,False
1153010600101480015,True,1,11530,False
1153010600101480016,True,1,11530,False
1153010600101480019,True,1,11530,False
1153010600101480023,True,2,11530,False
1153010600101480024,True,1,11530,False
1153010600101480025,True,1,11530,False
1153010600101480026,True,1,11530,False
1153010600101480029,True,1,11530,False
1153010600101480032,False,1,11530,False
1153010600101480034,True,1,11530,False
1153010600101480036,True,1,11530,False
1153010600101480039,True,1,11530,False
1153010600101480040,True,1,11530,False
1153010600101480041,True,1,11530,False
1153010600101480042,True,1,11530,False
1153010600101480055,False,1,11530,False
1153010600101520001,False,1,11530,False
1153010600101520002,True,3,11530,False
1153010600101520006,True,1,11530,False
1153010600101520008,False,3,11530,False
1153010600101520018,False,1,11530,False
1153010600101520021,False,1,11530,False
1153010600101520022,True,1,11530,False
1153010600101520024,True,1,11530,False
1153010600101520040,False,1,11530,False
1153010600101520042,False,1,11530,False
1153010600101520052,True,1,11530,False
1153010600101520065,True,1,11530,False
1153010600101530000,True,2,11530,False
1153010600101610038,True,1,11530,False
1153010600101610042,True,1,11530,False
1153010600101610057,True,1,11530,False
1153010600101610062,True,1,11530,False
1153010600101610068,True,1,11530,False
1153010600101610069,True,1,11530,False
1153010600101620031,True,1,11530,False
1153010600101620081,True,1,11530,False
1153010600101640021,True,1,11530,False
1153010600101640034,False,1,11530,False
1153010600101640038,True,1,11530,False
1153010600101640076,True,1,11530,False
1153010600101640091,False,1,11530,False
1153010600101640108,False,1,11530,False
1153010600101640113,True,1,11530,False
1153010600101650022,True,1,11530,False
1153010600101650023,True,1,11530,False
1153010600101650026,True,1,11530,False
1153010600101650027,True,1,11530,False
1153010600101660001,True,1,11530,False
1153010600101670023,True,1,11530,False
1153010600101670030,False,1,11530,False
1153010600101670045,True,1,11530,False
1153010600101670060,True,1,11530,False
1153010600101670066,True,1,11530,False
1153010600101670067,True,1,11530,False
1153010600101670070,True,1,11530,False
1153010600101670078,True,1,11530,False
1153010600101670091,True,1,11530,False
1153010600101680054,True,1,11530,False
1153010600101680055,True,1,11530,False
1153010600101700008,False,1,11530,False
1153010600101710007,True,1,11530,False
1153010600101720047,False,1,11530,False
1153010600101720048,True,1,11530,False
1153010600101720050,True,2,11530,False
1153010600101720095,False,1,11530,False
1153010600101720139,False,2,11530,False
1153010600101720140,True,2,11530,False
1153010600101720141,False,1,11530,False
1153010600101720155,True,1,11530,False
1153010600101720188,True,1,11530,False
1153010600101720189,True,1,11530,False
1153010600101720190,True,1,11530,False
1153010600101720193,True,1,11530,False
1153010600101720195,True,1,11530,False
1153010600101720196,True,1,11530,False
1153010600101720205,True,1,11530,False
1153010600101730001,True,1,11530,False
1153010600101730010,True,1,11530,False
1153010600101730016,False,1,11530,False
1153010600101850012,False,4,11530,False
1153010600101850015,False,1,11530,False
1153010600101940016,False,1,11530,False
1153010600101950005,True,1,11530,False
1153010600101970002,False,1,11530,False
1153010600102180009,True,1,11530,False
1153010600102180013,True,1,11530,False
1153010600102200020,True,1,11530,False
1153010600102240014,True,1,11530,False
1153010600102260011,False,1,11530,False
1153010600102260023,True,1,11530,False
1153010600102360009,True,1,11530,False
1153010600102390012,True,1,11530,False
1153010600102410000,False,1,11530,False
1153010600102410021,True,1,11530,False
1153010600102410025,True,1,11530,False
1153010600102410041,False,2,11530,False
1153010600102410046,True,1,11530,False
1153010600102410050,True,1,11530,False
1153010600102410057,True,1,11530,False
1153010600102410061,True,1,11530,False
1153010600102410065,True,1,11530,False
1153010600102410081,True,1,11530,False
1153010600102410090,True,1,11530,False
1153010600102410094,True,1,11530,False
1153010600102410148,True,1,11530,False
1153010600102410196,True,1,11530,False
1153010600102410256,True,1,11530,False
1153010600102410270,True,1,11530,False
1153010600102410348,True,1,11530,False
1153010600102410349,True,1,11530,False
1153010600102410371,True,1,11530,False
1153010600102490049,True,1,11530,False
1153010600102490052,True,1,11530,False
1153010600102490066,True,1,11530,False
1153010600102490072,True,1,11530,False
1153010600102500007,True,1,11530,False
1153010600102500032,True,1,11530,False
1153010600102500033,True,1,11530,False
1153010600102500052,True,1,11530,False
1153010600102500100,True,1,11530,False
1153010600102510028,True,1,11530,False
1153010600102510029,True,1,11530,False
1153010600102530034,True,1,11530,False
1153010600102530035,True,1,11530,False
1153010600102530036,True,1,11530,False
1153010600102530049,True,1,11530,False
1153010600102530124,True,1,11530,False
1153010600102530198,True,1,11530,False
1153010600102530226,True,1,11530,False
1153010600102530244,True,1,11530,False
1153010600102530247,True,1,11530,False
1153010600102530260,True,1,11530,False
1153010600102530278,True,1,11530,False
1153010600102530279,True,1,11530,False
1153010600102530281,True,1,11530,False
1153010600102530317,True,1,11530,False
1153010600102530322,True,1,11530,False
1153010600102560027,True,1,11530,False
1153010600102580010,True,1,11530,False
1153010600102600012,True,1,11530,False
1153010600102610003,True,1,11530,False
1153010600102640012,True,1,11530,False
1153010600102640017,True,1,11530,False
1153010600102670007,False,1,11530,False
1153010600102690001,True,1,11530,False
1153010600102690008,False,1,11530,False
1153010600102710024,True,1,11530,False
1153010600102710083,True,1,11530,False
1153010600102710105,True,1,11530,False
1153010600102710188,False,1,11530,False
1153010600102710198,True,1,11530,False
1153010600102730003,False,1,11530,False
1153010600102730016,True,1,11530,False
1153010600102730027,True,1,11530,False
1153010600102730047,True,1,11530,False
1153010600102730056,True,1,11530,False
1153010600102740009,True,1,11530,False
1153010600102740013,True,1,11530,False
1153010600102740015,True,1,11530,False
1153010600102740019,True,1,11530,False
1153010600102740020,True,1,11530,False
1153010600103100005,True,1,11530,False
1153010600103470000,True,2,11530,False
1153010700100070025,True,1,11530,False
1153010700100100036,True,1,11530,False
1153010700100110024,True,1,11530,False
1153010700100180000,True,1,11530,False
1153010700100330029,True,1,11530,False
1153010700100330035,True,1,11530,False
1153010700100330037,False,1,11530,False
1153010700100330042,True,1,11530,False
1153010700100330140,True,1,11530,False
1153010700100350007,True,1,11530,False
1153010700100380020,True,1,11530,False
1153010700100390004,True,1,11530,False
1153010700100390007,True,1,11530,False
1153010700100470000,False,1,11530,False
1153010700100500010,True,1,11530,False
1153010700100510003,True,1,11530,False
1153010700100510007,True,1,11530,False
1153010700100550021,True,1,11530,False
1153010700100570004,True,1,11530,False
1153010700100570017,True,1,11530,False
1153010700100600004,False,1,11530,False
1153010700100600005,True,1,11530,False
1153010700100600010,True,1,11530,False
1153010700100600091,False,1,11530,False
1153010700100620008,False,1,11530,False
1153010700100620027,True,1,11530,False
1153010700100640004,False,1,11530,False
1153010700100640009,True,1,11530,False
1153010700100640024,True,1,11530,False
1153010700100640034,True,1,11530,False
1153010700100640050,True,1,11530,False
1153010700100640095,False,1,11530,False
1153010700100650013,True,1,11530,False
1153010700100660027,True,1,11530,False
1153010700100680027,True,1,11530,False
1153010700100680128,False,1,11530,False
1153010700100680155,True,1,11530,False
1153010700100680170,True,1,11530,False
1153010700100690012,False,1,11530,False
1153010700100700060,True,1,11530,False
1153010700100700093,True,1,11530,False
1153010700100800025,False,1,11530,False
1153010700100880005,True,2,11530,False
1153010700100920007,True,1,11530,False
1153010700100980009,True,1,11530,False
1153010700100980032,True,1,11530,False
1153010700100980033,True,1,11530,False
1153010700101020011,False,1,11530,False
1153010700101050012,True,1,11530,False
1153010700101080010,False,1,11530,False
1153010700101090022,True,1,11530,False
1153010700101090035,True,1,11530,False
1153010700101110002,True,2,11530,False
1153010700101130003,True,1,11530,False
1153010700101130008,True,1,11530,False
1153010700101130009,True,1,11530,False
1153010700101130017,True,1,11530,False
1153010700101150021,True,1,11530,False
1153010700101160008,True,1,11530,False
1153010700101190008,True,1,11530,False
1153010700101210001,True,1,11530,False
1153010700101220022,True,1,11530,False
1153010700101240021,True,1,11530,False
1153010700101250001,False,1,11530,False
1153010700101250003,False,1,11530,False
1153010700101260007,False,1,11530,False
1153010700101260023,False,1,11530,False
1153010700101260026,True,1,11530,False
1153010700101260034,True,1,11530,False
1153010700101270005,False,1,11530,False
1153010700101270011,True,1,11530,False
1153010700101270012,True,1,11530,False
1153010700101320012,True,1,11530,False
1153010700101320036,True,1,11530,False
1153010700101320065,True,1,11530,False
1153010700101330012,True,1,11530,False
1153010700101330018,True,1,11530,False
1153010700101340018,True,1,11530,False
1153010700101370007,False,1,11530,False
1153010700101390035,True,1,11530,False
1153010700101390039,True,1,11530,False
1153010700101390040,True,1,11530,False
1153010700101390046,True,1,11530,False
1153010700101390052,True,1,11530,False
1153010700101390066,True,1,11530,False
1153010700101390068,False,1,11530,False
1153010700101390089,True,1,11530,False
1153010700101390123,True,1,11530,False
1153010700101410018,True,1,11530,False
1153010700101410056,True,1,11530,False
1153010700101410083,True,1,11530,False
1153010700101440005,False,1,11530,False
1153010700101440012,False,1,11530,False
1153010700101470002,True,1,11530,False
1153010700101480012,False,1,11530,False
1153010700101490013,True,1,11530,False
1153010700101530022,True,1,11530,False
1153010700101530062,True,1,11530,False
1153010700101530090,True,1,11530,False
1153010700101530095,True,1,11530,False
1153010700101530097,True,1,11530,False
1153010700101530105,True,1,11530,False
1153010700101530123,False,1,11530,False
1153010700101540028,True,1,11530,False
1153010700101550010,True,1,11530,False
1153010700101550012,True,1,11530,False
1153010700101570001,False,2,11530,False
1153010700101660002,False,1,11530,False
1153010700101690006,True,1,11530,False
1153010700101710002,False,1,11530,False
1153010700101710013,False,1,11530,False
1153010700101790020,False,1,11530,False
1153010700101980015,True,1,11530,False
1153010700101980019,True,1,11530,False
1153010700101980024,True,1,11530,False
1153010700101990004,True,3,11530,False
1153010700102020005,False,1,11530,False
1153010700102020015,True,1,11530,False
1153010700102030007,False,1,11530,False
1153010700102060002,False,1,11530,False
1153010700102100001,False,3,11530,False
1153010700102260002,False,1,11530,False
1153010700102550037,False,1,11530,False
1153010700102580014,False,1,11530,False
1153010700102590006,True,1,11530,False
1153010700102590035,False,1,11530,False
1153010700102600008,False,1,11530,False
1153010700102610005,True,2,11530,False
1153010700102610006,False,1,11530,False
1153010700102610007,False,2,11530,False
1153010700102620029,False,1,11530,False
1153010700102640004,True,1,11530,False
1153010700102640011,True,1,11530,False
1153010700102640026,True,1,11530,False
1153010700102640029,True,1,11530,False
1153010700102650011,False,1,11530,False
1153010700102700007,True,1,11530,False
1153010700102700031,True,1,11530,False
1153010700102710004,True,1,11530,False
1153010700102710043,True,1,11530,False
1153010700102720007,True,1,11530,False
1153010700102720008,True,1,11530,False
1153010700102740000,True,1,11530,False
1153010700102760035,True,1,11530,False
1153010700102760047,True,1,11530,False
1153010700102770009,False,1,11530,False
1153010700102780004,True,1,11530,False
1153010700102780006,True,1,11530,False
1153010700102780007,True,1,11530,False
1153010700102780012,True,1,11530,False
1153010700102780014,True,1,11530,False
1153010700102790002,True,1,11530,False
1153010700102790018,True,1,11530,False
1153010700102790020,True,1,11530,False
1153010700102790022,True,1,11530,False
1153010700102790024,True,1,11530,False
1153010700102800026,True,1,11530,False
1153010700102840001,True,1,11530,False
1153010700102870012,True,1,11530,False
1153010700102880027,True,1,11530,False
1153010700102890001,False,1,11530,False
1153010700102890004,True,1,11530,False
1153010700102890006,False,1,11530,False
1153010700102890014,True,1,11530,False
1153010700102890020,True,1,11530,False
1153010700102890022,True,1,11530,False
1153010700102950003,False,1,11530,False
1153010700102950012,True,1,11530,False
1153010700102970003,False,1,11530,False
1153010700102970019,True,1,11530,False
1153010700102980013,True,1,11530,False
1153010700103020022,False,1,11530,False
1153010700103020024,True,1,11530,False
1153010700103030028,True,1,11530,False
1153010700103030031,True,1,11530,False
1153010700103030038,True,1,11530,False
1153010700103030040,True,1,11530,False
